iteration,mean_reward,actor_loss,critic_loss,entropy,fill_rate
632,-1359.6768,-9.067626970429574e-08,28859.801694808466,13.67575454711914,3.5201252
767,-1353.3378,0.004229690038388775,7646.4206031060985,13.662564785249772,7.1313915
633,-1300.581,-3.3384910033595175e-08,6957.012758316532,13.67575454711914,7.723707
634,-1345.2059,-4.432795028532705e-08,29024.734595514114,13.67575454711914,7.9122066
768,-1353.0719,0.0028039566166098077,14848.97705078125,13.67391848564148,7.3232355
635,-1345.2059,-8.126540530112483e-09,16106.841442477318,13.67575454711914,3.319317
769,-1353.0719,0.00029455373183854167,20418.783187373992,13.675754524046376,4.5759916
636,-1371.2517,-2.4327046928867217e-08,11009.434412802419,13.67575454711914,7.7340007
770,-1363.2024,-0.00023868969912009856,4680.906702841482,13.67205169123988,8.654398
637,-1371.2517,-8.188879057284324e-08,40740.71185105847,13.67575454711914,3.4721553
771,-1347.1975,0.001326746220940784,22804.692115045364,13.67045174875567,7.935089
638,-1339.6995,-1.3849667964443084e-08,10193.050403225807,13.67575454711914,7.9179764
772,-1347.1975,3.0334130109798523e-05,9681.066059727822,13.675679591394239,2.8419316
639,-1316.0753,-1.0447336300726859e-07,20671.267152847784,13.67575454711914,8.067476
773,-1353.4674,0.00015232350767379807,11218.883434664818,13.67023229598999,7.8360677
640,-1316.0753,3.9690114077060455e-07,25074.02808404738,13.67575454711914,4.3762565
774,-1353.4674,-0.00027283113224491957,30640.812326738913,13.675745764086324,2.5425136
641,-1339.3605,-1.1640030049508618e-07,6661.5727381552415,13.67575454711914,8.384132
775,-1358.5342,0.00018265859914883491,5866.7445422757055,13.666725604764876,7.6392946
642,-1325.5264,6.2563847149572065e-09,30597.52471333165,13.67575454711914,9.461414
776,-1350.074,-0.0006194843595186549,17255.851948399697,13.670778959028182,8.655584
643,-1325.5264,1.1250977554628926e-07,13339.538589969758,13.67575454711914,2.8302312
777,-1350.074,-7.096034354500233e-05,16949.258796938004,13.67575454711914,3.8785279
644,-1357.5787,8.156583193809755e-09,14285.869959677419,13.67575454711914,7.4729977
778,-1315.7205,0.000897829225587268,5535.157722719254,13.667095038198656,8.275038
645,-1357.5787,-7.82310962677002e-08,34542.851704259076,13.67575454711914,4.4324994
779,-1315.7205,0.0007128726480708968,21684.760080645163,13.673996610026206,2.9124856
646,-1326.9314,-5.5856822479155756e-08,8639.630052135837,13.67575454711914,7.5651827
780,-1352.6969,0.005776749788633277,8154.030100176411,13.662326974253501,8.640689
647,-1346.432,8.487052494479764e-10,23664.894846270163,13.67575454711914,7.970625
781,-1326.6392,-6.953836418688297e-05,11261.204869424144,13.670694620378557,8.512962
648,-1346.432,-1.805038341591435e-07,20288.692493069557,13.67575454711914,3.4864783
782,-1326.6392,-1.9494031045225357e-05,27174.561161164314,13.67575454711914,3.774017
649,-1375.601,-2.2306677795225575e-08,7878.224613312752,13.67575454711914,7.598257
783,-1390.3533,6.776573436875497e-07,4398.098666283392,13.675206468951318,8.050198
650,-1357.786,8.351109441249602e-08,35559.6169984879,13.67575454711914,5.200118
784,-1341.2158,0.005162259608867669,17140.905848349295,13.673156892099689,8.697456
651,-1357.786,-8.520850491139196e-08,10809.237745715725,13.67575454711914,5.713147
785,-1341.2158,-0.00023234664883104063,13748.266648815525,13.67575454711914,2.5030136
652,-1356.8724,4.1984622516939715e-09,17063.022405808973,13.67575454711914,7.508886
786,-1330.4521,0.00014552392906719638,7739.5748999810985,13.675428098247897,7.5454416
653,-1356.8724,3.565838860888635e-07,31745.856492565523,13.67575454711914,2.886933
787,-1330.4521,-0.00031073232962479516,28617.82095829133,13.675682552399174,3.0992746
654,-1348.7833,-4.679144870850348e-09,7461.702006678427,13.67575454711914,7.569605
788,-1412.263,-0.0005663294239991135,7482.470340851814,13.675214452128257,7.405758
655,-1369.5927,1.433035058359946e-08,27415.948950982864,13.67575454711914,7.4739637
789,-1330.5842,-0.00099960689793431,13106.589788621472,13.675275994885352,7.836318
656,-1369.5927,-1.4608996289391672e-07,17206.418779926917,13.67575454711914,2.405727
790,-1330.5842,0.00030695658267265366,22748.846474924394,13.67575454711914,2.6583135
657,-1343.6151,-6.447906696027325e-08,9593.127736737652,13.67575454711914,7.927978
791,-1359.696,-0.00028916755540957375,4104.46790141444,13.675556698153096,8.223599
658,-1343.6151,2.5646670931769955e-07,40859.13882938508,13.67575454711914,3.5785258
792,-1394.9692,-0.00039287943453077345,20502.702809979837,13.67471553433326,9.665548
659,-1353.9504,-2.7714357260734802e-09,10707.328959803428,13.67575454711914,8.137459
793,-1394.9692,0.0007854091574347788,11005.664787046371,13.67575454711914,2.1695852
660,-1376.9413,-3.2799078091498345e-08,19094.35439768145,13.67575454711914,7.7306213
794,-1367.3059,-5.054780312122837e-05,8960.318481445312,13.675580570774693,7.235402
661,-1376.9413,1.2680257280026713e-07,27658.168929561492,13.67575454711914,3.4052014
795,-1367.3059,-0.00014484660970347544,27135.950337071572,13.67575454711914,3.6179125
662,-1365.157,-1.652947356623988e-07,6612.260123960434,13.67575454711914,8.1892605
796,-1347.4325,-0.00019527563915377663,6365.3168433404735,13.67520482309403,7.7923956
663,-1335.4806,1.701165831858112e-08,28708.085669732864,13.67575454711914,9.365547
797,-1365.1652,0.0011764449638224418,14074.596742691532,13.67398694253737,8.477795
664,-1335.4806,-1.5862526432160407e-08,14626.191217237903,13.67575454711914,2.2930741
798,-1365.1652,4.2493207260004936e-05,18571.9365234375,13.67575454711914,3.8234532
665,-1427.7284,-8.621493414525063e-08,12811.552860383064,13.67575454711914,7.572806
799,-1345.4291,-0.0004698888609005559,4589.671183924521,13.673707692853865,8.268285
666,-1427.7284,2.202277462328634e-07,37527.46607232863,13.67575454711914,2.382654
800,-1350.2644,0.002203944109139904,19747.714465725807,13.672214677256923,5.324525
667,-1375.2222,-1.0837890928791415e-08,9846.34919984879,13.67575454711914,7.102412
801,-1350.2644,-4.1518961229631976e-08,8879.052509923134,13.67575454711914,5.6940136
668,-1322.4911,-1.2858260062433058e-08,22843.916519657258,13.67575454711914,7.3503494
802,-1369.8124,0.00014676447702391494,12737.794685609879,13.674567999378327,7.300234
669,-1322.4911,1.2055369875123423e-07,21750.140010710686,13.67575454711914,2.9488027
803,-1369.8124,0.0001741740101527783,30105.862036920364,13.67575454711914,3.4906626
670,-1298.0717,2.861563717165301e-08,7130.016987462198,13.67575454711914,7.9131246
804,-1370.7765,-0.00025803827860903356,5120.412873298891,13.673987280937933,7.521498
671,-1355.9324,7.997357076214206e-08,30801.703345514114,13.67575454711914,8.917111
805,-1349.2126,0.0002172294283105481,17490.828180128527,13.671031044375512,7.8615246
672,-1355.9324,-2.2046057687651727e-07,11627.506725680443,13.67575454711914,3.161347
806,-1349.2126,5.679415358651069e-07,14849.868605090725,13.675748702018492,3.2254696
673,-1347.6794,-1.2895813392054651e-08,15127.112761466733,13.67575454711914,7.755309
807,-1327.6222,0.0008373439552322511,6223.729279548891,13.67456010080153,8.415222
674,-1347.6794,3.632909107592798e-08,32079.181750882057,13.67575454711914,2.826047
808,-1327.6222,0.0003920603626137299,24003.54500063004,13.67566870104882,2.361834
675,-1343.532,-2.338821368832742e-08,8211.309404926915,13.67575454711914,7.100254
809,-1357.5079,-0.0012527036991330884,8045.6005701864915,13.67110034727281,7.7210007
676,-1372.13,6.888031719192381e-08,26102.64111328125,13.67575454711914,7.3191824
810,-1408.8971,-0.0020299695747634096,11270.364620085686,13.668723567839592,6.859618
677,-1372.13,-2.6647091632889163e-07,19001.227066532258,13.67575454711914,4.2369785
811,-1408.8971,0.0016676673305130775,24042.761356476814,13.67575454711914,3.59295
678,-1407.6136,-2.126269523174532e-08,8713.39521641885,13.67575454711914,8.353483
812,-1385.7241,0.0015004801999537213,4035.836721112651,13.672183136786185,7.9595623
679,-1407.6136,-2.385312390904273e-07,41749.17896295363,13.67575454711914,3.6201298
813,-1390.6179,0.0012840065924871352,20570.82919606855,13.671312132189351,7.8726587
680,-1320.6824,-6.664213874647695e-08,11865.462040070564,13.67575454711914,7.9016504
814,-1390.6179,-1.288875336608579e-05,12628.608626827117,13.675752378279164,2.7074873
681,-1381.4333,-5.0396568352176296e-09,19163.049536920364,13.67575454711914,7.280856
815,-1371.9562,-0.0002661192444183173,8547.996511151714,13.674137438497235,7.5465975
682,-1381.4333,-8.073965868642254e-09,26750.28703061996,13.67575454711914,3.5411358
816,-1371.9562,2.3294300321609745e-05,27961.445280997985,13.67575454711914,3.213632
683,-1312.3146,-3.016658968502475e-08,7377.321741903982,13.675754447137155,7.3360324
817,-1338.6295,0.00022100126220574303,6925.975680443548,13.67306613153027,6.777823
684,-1347.441,1.213430697398801e-06,28847.035660282258,13.675747871398926,8.333879
818,-1330.8488,0.003987244784741873,13801.09175749748,13.673583545992452,7.4938717
685,-1347.441,2.135282322283714e-08,15119.334464780746,13.67575454711914,3.267789
819,-1330.8488,5.206393618737498e-08,20488.031675277216,13.67575454711914,2.894789
686,-1355.8542,-2.948687441887394e-08,10919.712922127017,13.67575454711914,8.040798
820,-1378.1907,-0.0007152974064792356,4119.254211425781,13.673449862387873,8.04187
687,-1355.8542,-7.376225004273076e-08,38793.9212764617,13.67575454711914,2.7768612
821,-1331.1299,-0.0014707551698290532,19738.493526335686,13.67039422065981,8.188349
688,-1357.4763,-9.072884436576597e-09,10919.210228704636,13.67575454711914,7.3383865
822,-1331.1299,-6.037399983934817e-06,9518.834220640121,13.67575454711914,2.8863668
689,-1397.423,-5.630746243461486e-08,21344.41173922631,13.67575454711914,6.9656315
823,-1351.7875,0.0008402139083632539,8677.40400548135,13.673193662397322,7.7981234
690,-1397.423,-2.3753983118841726e-07,25089.60115297379,13.67575454711914,4.080182
824,-1351.7875,-2.603816439307505e-05,26730.407258064515,13.67575454711914,3.1545818
691,-1382.0715,1.900198478852549e-09,7025.606307491179,13.67575454711914,8.268452
825,-1329.8312,0.0015456288256832668,5586.5500330771165,13.673374629789784,6.8217697
692,-1398.8102,-4.6378362082665965e-08,32250.237099924394,13.67575454711914,8.513331
826,-1323.1508,0.007955651257127043,16099.445470010081,13.67440688994623,7.098174
693,-1398.8102,-4.619810610048232e-08,12945.867345010081,13.67575454711914,2.573824
827,-1323.1508,1.9994744610401893e-06,17216.9119203629,13.67575454711914,2.485162
694,-1411.9996,-8.665806343478541e-08,14055.067296181956,13.67575454711914,7.5223804
828,-1413.2947,0.0001722080332617606,5229.232695548765,13.674495704712406,8.211965
695,-1411.9996,-3.5161182524696476e-08,33178.73821824597,13.67575454711914,4.262495
829,-1413.2947,0.0020151383228479854,21109.1293000252,13.675446294969127,3.1504512
696,-1348.0837,-0.0003880107955586526,9082.186810893398,13.672966149545484,7.3086023
830,-1369.774,0.0007193737903669957,8342.34431703629,13.674121133742794,7.8139067
697,-1344.3328,0.014690432457193252,21159.460614604333,13.486769614681121,8.002985
831,-1351.5652,4.6271965989182075e-05,9945.194146925403,13.675711970175467,6.5140543
698,-1344.3328,0.0004502590144834211,19596.40459614415,13.503859289230839,3.3475816
832,-1351.5652,3.1116613817791786e-06,27289.0162077873,13.67575454711914,2.8529882
699,-1325.1149,-0.0010054043884719572,7762.236091859879,13.466756097732052,8.898794
833,-1392.1649,0.0004365782764169478,4619.11089891003,13.675471936502765,7.592469
700,-1310.4597,7.179797807287785e-05,31920.219695060485,13.472530964882143,6.8484726
834,-1380.0913,0.0002581047630237956,16882.689626386087,13.675658195249495,7.9125524
701,-1310.4597,3.6670916503475556e-05,9971.30017483619,13.445747790798064,6.2099338
835,-1380.0913,-5.340383898827337e-06,13573.081306703629,13.67575454711914,3.3058643
702,-1314.5962,0.00028149610865981346,15977.99911794355,13.443128124360115,7.393426
836,-1299.3225,-0.00015018278011871922,7217.352582377772,13.675665616989136,7.799238
703,-1314.5962,-3.2859568994852806e-05,29525.869896673386,13.440069475481588,3.748536
837,-1299.3225,5.590781990078188e-06,25289.38467111895,13.67575454711914,3.0122936
704,-1340.6172,0.029235386214549502,7448.843777564264,13.343620761748284,7.7959003
838,-1331.2625,0.00013240395233996452,7261.5613304876515,13.675680391250118,7.655281
705,-1354.5393,0.08611075266925318,19580.763687626008,13.32774672200603,9.254378
839,-1365.2551,0.0001862781918457439,12169.838938067036,13.675686751642536,7.203847
706,-1354.5393,0.003204092946684649,16786.249503843246,13.45337575481784,2.9629529
840,-1365.2551,-3.398396074771881e-06,22314.16381048387,13.67575454711914,2.974379
707,-1353.4288,-0.0006437026895582676,10007.267385175152,13.440110652677474,8.169115
841,-1360.7133,-0.00026313610555183504,3753.3540806924143,13.675560135995187,7.9728603
708,-1353.4288,2.3473775194537254e-05,39430.9884702621,13.448575181345786,3.742087
842,-1425.0222,0.00014024912830322019,18726.16593686996,13.675377661182035,8.555037
709,-1361.3419,0.03311185453898243,10766.897098664314,13.406496055664554,7.1504474
843,-1425.0222,5.085559021080694e-05,11211.542039440525,13.67575454711914,3.1398594
710,-1338.8224,0.0758286030407274,9511.471195344002,13.100605895442348,8.445513
844,-1363.6028,-5.9101370073133896e-05,9523.548040574597,13.675425960171607,7.4700236
711,-1338.8224,0.004560864425354427,22232.42439516129,13.474802655558433,3.5413623
845,-1363.6028,3.563584158978155e-05,27082.95199092742,13.67575454711914,4.3906984
712,-1316.8723,0.09498278213845145,5516.8440098916335,13.267512859836701,7.7252684
846,-1341.251,-0.0002298659134295679,6016.810011340725,13.675578425007481,8.113593
713,-1367.7429,0.06207940460092599,22784.535597278227,13.26984142488049,8.855629
847,-1348.0046,-0.00042795084206567654,12735.08695344002,13.675114508598082,8.627319
714,-1367.7429,0.005384474241685483,13137.022429435483,13.453302491095759,3.2307982
848,-1348.0046,4.121687473548997e-05,19232.709756174394,13.67575454711914,3.5887897
715,-1336.861,0.08549680162010895,10709.540444650958,13.218347134128694,7.639265
849,-1373.0404,-0.0001851890776907244,4532.937872117565,13.674701160000216,7.7902136
716,-1336.861,0.000312262034464267,28511.669606854837,13.398182399811283,3.440702
850,-1409.9069,0.0015277806669473648,20292.72705078125,13.67465453763162,5.8069944
717,-1324.2747,0.12217707690903015,7166.461028068296,13.17038042314591,7.256043
851,-1409.9069,-2.7289253569418383e-07,8912.963489163307,13.67575454711914,5.8054447
718,-1357.1144,0.024107209722241087,13883.973853326614,13.193182691451042,7.844967
852,-1342.8615,0.00016336096450686455,9078.428860572076,13.67452133855512,7.441181
719,-1357.1144,0.00932679660693412,20717.46566280242,13.392447610055246,3.9918184
720,-1337.1492,0.10273627393067844,4753.832409274193,13.23040674578759,8.535671
853,-1342.8615,-1.8893936348538246e-05,27303.60603578629,13.67575454711914,4.1310015
721,-1369.6017,0.03952830766267594,24368.554073210686,13.22294129863862,9.672636
854,-1325.053,0.000986924875647791,4773.706982028099,13.673067200568415,6.8942904
722,-1369.6017,0.0011925966433820225,11416.138821509576,13.410126178495345,2.8074741
855,-1342.3899,0.009341736128854175,15522.51513671875,13.667663643437047,7.5027227
723,-1377.9156,0.058935613634305134,12850.245440083165,13.251191646822038,7.1998177
856,-1342.3899,4.808434225138157e-05,14564.966962260585,13.67575454711914,3.1579554
724,-1377.9156,0.25399462700701286,31380.942493069557,13.29008949187494,2.9653907
857,-1335.5548,0.0011844872572128811,5828.867795882687,13.673494915808401,8.259744
725,-1382.404,0.1053936151306956,6205.431254725302,13.0120597885501,7.9849777
858,-1335.5548,0.0003235786777710722,24447.914755544356,13.67575454711914,3.5639524
726,-1362.4785,0.022793926553980957,18317.95816532258,12.984869918515605,9.389764
859,-1333.6019,0.0036750582888001398,7048.321422946068,13.671349110141877,7.8085423
727,-1362.4785,-0.00609181237016474,17393.691020350303,13.171416359563027,3.4922063
860,-1346.6755,0.024984933743854205,9995.905301001763,13.670860990401238,7.653433
728,-1337.9916,0.08616511479410674,6017.979732390373,13.03951592599192,8.946699
861,-1346.6755,6.461388341361477e-06,24726.534352948587,13.67575454711914,3.0383646
729,-1337.9916,0.046422997467039574,27484.897193170364,13.089450413180936,3.3628106
862,-1335.3322,0.0004562968388199806,3612.397203014743,13.674095476827313,7.5813
730,-1402.2732,0.061293931219786886,9854.300324470767,13.110564347236387,8.040643
863,-1373.5925,0.0009554970799194228,14141.245920488911,13.671737240206811,8.994502
731,-1410.219,-0.0006873506692148024,12989.611477759576,13.023962543856713,8.183521
864,-1373.5925,5.576759576797485e-06,12107.096419795867,13.67575454711914,2.2695482
732,-1410.219,-0.001657358885201956,26241.234973538307,13.190597849507485,4.4833603
865,-1373.3966,-9.849368624629513e-05,7859.396893901209,13.673671630121046,7.8231754
733,-1330.3798,0.10393853019922972,4558.227824549521,13.090743257153418,8.499384
866,-1373.3966,4.252812434588709e-05,26597.103074596773,13.67575454711914,3.538978
734,-1361.3779,0.019202904280034766,19539.7878969254,13.089076711285498,8.431286
867,-1386.9275,-0.00027411381503747353,6393.945796843498,13.674011345832579,7.5547338
735,-1361.3779,-0.001514186526858999,15097.152131111392,13.240349561937395,3.2060385
868,-1342.7123,0.014662539338572853,11004.275398500504,13.669411382367533,7.171631
736,-1422.1208,0.0745154402308887,8780.67202857233,13.13499762935023,8.3355665
869,-1342.7123,1.8424760069577923e-05,21350.530808971773,13.67575454711914,2.0872295
737,-1422.1208,-0.0010653109620175055,25218.384828629034,13.199788608858663,4.832196
870,-1340.7812,0.0002648411093339805,3710.2530301001766,13.673507636593234,7.8092694
738,-1312.3044,0.07665208678302024,7564.076774351059,13.145465966193907,8.346444
871,-1350.9614,0.0020400857057182057,18058.06810735887,13.672630933023267,8.3730755
739,-1343.513,0.04123864192215185,14296.67908108619,13.091275830422678,9.104854
872,-1350.9614,2.764210465454286e-06,9035.277316185737,13.67575454711914,3.423953
740,-1343.513,-0.0016931288935724766,23182.871408770163,13.274085275588497,3.530246
873,-1381.4915,9.224700531171214e-05,8045.330696352066,13.672727884784821,7.9322042
741,-1339.0221,0.08538998194008825,4431.946287093624,13.184031917202857,7.6736093
874,-1381.4915,-9.197543465322064e-05,27232.631284652216,13.67575454711914,2.5672555
742,-1304.6304,0.05102519210683362,21918.751354586693,13.153805348180956,9.037262
875,-1411.9979,-0.0012088074393930934,5056.050956479965,13.673774542347077,7.0380154
743,-1304.6304,0.00395813618876761,11266.65986485635,13.292760818235335,3.0739665
876,-1375.2062,0.023818580704110283,13476.586079259072,13.672193988676995,7.2998466
744,-1344.3401,0.02422257794457818,9393.418795677924,13.132104473729287,7.794547
877,-1375.2062,-2.2103889815268978e-07,15389.106461063508,13.67575454711914,3.250873
745,-1344.3401,0.025330963852484862,29989.792212701614,13.297735483415666,3.2200694
878,-1328.4274,-0.00020978944526324348,4096.3898059475805,13.6723083373039,8.329666
746,-1333.5032,0.10766930495869488,5950.387939453125,13.175784572478264,7.9752207
879,-1328.4274,0.0004126831002893948,20345.553506174394,13.675687066970333,3.7626207
747,-1371.7455,0.08415866459930135,15974.340048513104,13.148239520288282,8.159292
880,-1318.3364,0.0012755656179281013,8063.358252740675,13.67217932977984,7.821262
748,-1371.7455,-0.0045837106393469915,19250.5396452873,13.341839505780127,4.530537
881,-1337.624,0.0013965829275548458,7617.430817634829,13.675372269845777,6.8246784
749,-1368.4835,0.1033811937987564,4657.746410739037,13.21664934773599,9.0846
882,-1337.624,-2.6711642051175717e-05,25834.15812436996,13.67575237058824,3.0958414
750,-1304.5737,0.0399347334243958,22691.22152217742,13.185699516727079,6.6420374
883,-1341.5331,-0.00038280790942090174,3857.3766026650705,13.675264458502493,7.2098374
751,-1304.5737,-0.0008515749547270036,9897.644507623489,13.386269307905629,5.7813644
884,-1355.2083,-0.0019971643980111805,14777.34091481855,13.673913263505504,8.316308
752,-1354.2341,0.034306448666499026,11245.474636939263,13.213158892047021,7.6417027
885,-1355.2083,0.0001736594619409692,13501.712079448085,13.675749163473807,3.1097531
753,-1354.2341,0.009510137088176223,28119.514191658265,13.41413249508027,3.122729
886,-1355.846,0.0025893456618031187,4301.549164802797,13.673442386811779,8.434284
754,-1344.2761,0.12035521876908117,4918.545158140121,13.318363189697266,7.4272513
887,-1355.846,-2.604362464720203e-05,23325.194068170364,13.675754370227937,3.154254
755,-1349.3613,0.010031231416149004,16782.55970419607,13.313339071889077,8.639299
888,-1359.2142,0.0010413280688226223,6677.871944304436,13.673972983514108,7.4292955
756,-1349.3613,0.0015172034487008087,16413.687767767136,13.498383291306034,3.035438
889,-1365.8274,-0.0003971267010896437,11077.242660030242,13.673848229069863,7.6177416
757,-1351.9447,0.11123755687637435,6296.513528147051,13.370267768060007,8.056235
890,-1365.8274,-3.3553073843640663e-05,20827.815209173386,13.67575454711914,3.6566675
758,-1351.9447,0.0010960001363268784,23585.80794795867,13.467989037113805,4.407382
891,-1287.8167,0.0011545411957007263,3101.3558349609375,13.674653322465959,7.9700947
759,-1325.6584,0.06654413513869288,8412.837398405998,13.456411307857882,8.186996
892,-1355.7234,-0.00020035068624682964,19665.264845325102,13.672277450561523,9.559327
760,-1387.8322,0.004641227446676743,12655.877055506553,13.373029485825569,7.649809
893,-1355.7234,-1.8352462399390435e-06,10986.094836819557,13.67575454711914,2.964443
761,-1387.8322,-6.772636345797969e-05,26075.736280871977,13.569634068396784,2.9133618
894,-1330.9967,0.0010103198977547787,6082.094809255293,13.673973137332547,7.429409
762,-1353.4929,0.09007590665151516,3938.3872936617945,13.464922605022307,7.3203206
895,-1330.9967,1.7608763770230354e-05,23865.394405241936,13.67575454711914,3.3428788
763,-1334.0759,0.017128194787449414,18875.047835811492,13.463299305208269,8.141971
896,-1362.0443,0.0007498728321684945,4966.003520350302,13.674832228691347,8.344913
764,-1334.0759,-0.0022158168496624114,13151.366533833165,13.583170798517042,2.6994824
897,-1362.2513,-0.00041172178011507755,12538.874976373489,13.673499361161262,8.209265
765,-1350.369,0.06889667737508012,8781.734674269153,13.478734908565398,7.537979
898,-1362.2513,1.7320872434685307e-06,18832.480610509072,13.67575454711914,3.0943274
766,-1350.369,0.029539191719865607,28884.577085433466,13.599223090756324,4.2140126
899,-1364.21,-0.0003819120822534446,3742.169888404108,13.674684862936697,8.783531
767,-1340.7662,0.07822215052381638,7085.904438634073,13.492136501496837,7.950413
900,-1371.2318,0.0005838202177396705,20232.708275579636,13.673639351321805,6.794536
768,-1400.5511,0.06369109925693803,15698.71980531754,13.491970877493582,6.629944
901,-1371.2318,1.7697382117471388e-07,9135.306731193295,13.67575454711914,5.7944355
769,-1400.5511,-0.0014084223582739792,21480.537975680443,13.643708636683803,3.0989587
902,-1357.0992,8.778917723365368e-05,9735.723412298386,13.67473578453064,7.5022516
770,-1367.4805,0.07965334435744632,3914.039279076361,13.563969581357894,8.26841
903,-1357.0992,-5.882188317275816e-06,24853.950573336693,13.67575454711914,3.2032847
771,-1358.0808,0.007775512546481144,21785.239131804436,13.567436479753063,8.232647
904,-1304.8269,-0.00042924902311736537,4150.977353988155,13.674253709854618,8.021355
772,-1358.0808,-0.00010592127481715814,10354.542897870464,13.67455957781884,2.9631972
905,-1353.216,0.00018149454356922257,13856.234091481854,13.670927216929774,9.499043
773,-1350.0005,0.028231070091527317,10387.27337843372,13.574567148762364,7.768059
906,-1353.216,-4.070421170082784e-05,15072.429553616432,13.67575454711914,2.5665224
774,-1350.0005,0.004365516924149086,29655.983666204636,13.67515794692501,3.546226
907,-1387.6221,0.000751364059866436,5374.195208149572,13.673913894161101,7.811075
775,-1368.4991,0.058638459439539624,5281.537881174395,13.598772548860119,7.1929216
908,-1387.6221,0.0028668530210251768,24346.934507308466,13.675750286348405,2.821803
776,-1332.8147,-0.009099432349865955,14816.7169937626,13.58379428617416,7.47993
909,-1348.8467,0.001090484693826687,7166.99216781124,13.673113161517728,8.079613
777,-1332.8147,0.004892018270648776,17182.879819808466,13.675666032298919,2.9575646
910,-1339.6787,-0.0011952436348843958,8622.383521295364,13.669833544761904,7.7165785
778,-1320.974,0.05555394580287318,5089.052852507561,13.611526812276532,8.414501
911,-1339.6787,1.07672531157732e-06,23855.078739289314,13.67575454711914,3.380394
779,-1320.974,0.04877996182579908,24052.916125882057,13.640789378073908,3.8211346
912,-1328.1233,-0.000929461281386114,3150.1547457787296,13.672899115470148,7.4839473
780,-1328.8629,0.00849940057002729,8729.734465568295,13.653361912696592,7.622683
913,-1384.4865,0.011443967007160667,15013.296772618447,13.670334854433614,8.124227
781,-1356.907,0.09015801819341798,11029.914231823337,13.626397225164599,7.392776
914,-1384.4865,-1.646069088770497e-05,12593.389057774697,13.67575454711914,2.4439216
782,-1356.907,0.003062425624398935,26358.810562626008,13.675606027726204,3.3926904
915,-1341.4215,0.0014477274455730953,7462.213938067036,13.673098802566528,7.544285
783,-1325.1165,0.014442622158375959,4118.75630827873,13.642681798627299,7.7272177
916,-1341.4215,1.1294434267667032e-05,26105.499086441534,13.67575454711914,4.526305
784,-1317.8213,0.0033762620972289195,17810.45089623236,13.646369326499201,7.956934
917,-1353.2814,-0.0004474953973605748,6038.9268444430445,13.67475006657262,7.2695312
785,-1317.8213,-0.0006028496690334812,14625.06628811744,13.675730551442792,3.6699355
918,-1368.4342,0.0015266756677339154,12232.917645854335,13.67248531310789,7.5124145
786,-1389.6671,0.0036565262313571667,7264.955893239668,13.654105071098574,8.080363
919,-1368.4342,-3.2916116798597e-05,19004.24275453629,13.675753308880713,4.184568
787,-1389.6671,0.005326364850324969,24871.555144279235,13.675009935132918,3.1333148
920,-1328.7583,4.0849250170492356e-05,3021.1349083685104,13.67466103646063,8.301788
788,-1344.8823,0.0025547064480281644,7200.978369928175,13.66289307225135,7.6466265
921,-1347.6971,-0.0021666565031233814,19183.74759797127,13.67297137168146,8.830762
789,-1327.945,-0.0028550175258949878,13182.033880418347,13.66567478641387,8.016813
922,-1347.6971,7.466352995364897e-08,10087.107603011593,13.67575454711914,2.4909973
790,-1327.945,-0.000344487139955163,22234.340883316534,13.67575454711914,4.1990814
923,-1361.8331,0.0010236172200811485,8424.753272271926,13.673787963005804,6.907177
791,-1335.5549,0.004075707552293616,3649.970409762475,13.66572133956417,8.398539
924,-1361.8331,5.9067782375120345e-06,26154.119975428428,13.67575454711914,2.8115213
792,-1344.9681,0.0013715513951836093,18768.877331149193,13.6671478209957,9.191847
925,-1407.2197,0.0009211514956287799,4689.766355452999,13.674358552502047,7.0070148
793,-1344.9681,-8.048331214775962e-05,10864.168669669858,13.675693435053672,2.5719523
926,-1373.8022,-0.003631984469510855,12615.45158140121,13.670917618659235,7.261223
794,-1372.0146,0.0020499516000610685,7790.350034652218,13.669408305998772,7.825315
927,-1373.8022,-0.0005814254419097016,16146.96232358871,13.67575454711914,3.1669676
795,-1372.0146,-0.0007259061695226739,27254.965836063508,13.675702771832865,3.8651109
928,-1376.1171,0.002655090824250252,4036.0215690366686,13.67290690637404,8.205581
796,-1385.8903,-0.0002394571990495728,5596.003039944557,13.671773372157928,8.062357
929,-1376.1171,-0.0009439717452492445,21799.016869329636,13.675730682188465,1.993233
797,-1354.387,-0.0022656652821047654,14563.755473475303,13.673666177257415,8.08292
930,-1393.115,-0.0008541601559808177,7753.829377205141,13.673611141020253,7.0430937
798,-1354.387,-2.525776865020875e-06,19632.191831527216,13.67575454711914,2.9309094
931,-1379.192,0.0008843550834083749,8986.644255607358,13.673403716856434,6.667292
799,-1348.199,-0.0007260623312885723,4346.020887805569,13.670959818747736,8.204627
932,-1379.192,-0.00027574103085264084,24489.640735257057,13.67575454711914,3.0576706
800,-1336.9807,-0.0009649955337086032,21974.09872731855,13.673154523295741,6.0987053
933,-1303.9448,-6.466514370854824e-05,3252.295666110131,13.673540469138853,7.6125145
801,-1336.9807,-8.29703264659451e-08,9492.717237903225,13.67575454711914,5.9171557
934,-1347.345,0.005919816674694659,15721.475987588206,13.671459013415921,9.017163
802,-1366.2711,-0.0002312085350915309,9768.363816784275,13.67199920838879,7.6330423
935,-1347.345,0.00010893208860990501,13629.76843655494,13.67575454711914,2.4399579
